#,Date-Time (PST),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),Button Down,Host Connected,End of File
463,05/02/2021 23:50:44,23.11,26.48,2.83,,,
464,05/02/2021 23:55:44,23.01,26.66,2.85,,,
465,05/03/2021 00:00:44,22.91,27.30,3.09,,,
466,05/03/2021 00:05:44,22.79,27.87,3.28,,,
467,05/03/2021 00:10:44,22.62,27.38,2.88,,,
468,05/03/2021 00:15:44,22.64,26.57,2.48,,,
469,05/03/2021 00:20:44,22.58,26.96,2.64,,,
470,05/03/2021 00:25:44,22.56,26.90,2.59,,,
471,05/03/2021 00:30:44,22.62,26.33,2.33,,,
472,05/03/2021 00:35:44,22.60,26.68,2.50,,,
473,05/03/2021 00:40:44,22.51,26.72,2.45,,,
474,05/03/2021 00:45:44,22.37,27.69,2.83,,,
475,05/03/2021 00:50:44,22.25,27.38,2.57,,,
476,05/03/2021 00:55:44,22.22,27.66,2.69,,,
477,05/03/2021 01:00:44,22.16,27.96,2.78,,,
478,05/03/2021 01:05:44,22.04,28.66,3.03,,,
479,05/03/2021 01:10:44,21.93,29.06,3.14,,,
480,05/03/2021 01:15:44,21.84,29.19,3.12,,,
481,05/03/2021 01:20:44,21.82,28.60,2.82,,,
482,05/03/2021 01:25:44,21.87,28.97,3.03,,,
483,05/03/2021 01:30:44,21.82,29.25,3.13,,,
484,05/03/2021 01:35:44,21.77,29.60,3.26,,,
485,05/03/2021 01:40:44,21.76,29.02,2.97,,,
486,05/03/2021 01:45:44,21.73,29.30,3.08,,,
487,05/03/2021 01:50:44,21.63,29.77,3.21,,,
488,05/03/2021 01:55:44,21.49,29.74,3.08,,,
489,05/03/2021 02:00:44,21.49,30.01,3.21,,,
490,05/03/2021 02:05:44,21.44,30.18,3.24,,,
491,05/03/2021 02:10:44,21.44,29.72,3.03,,,
492,05/03/2021 02:15:44,21.58,29.60,3.09,,,
493,05/03/2021 02:20:44,21.63,29.68,3.17,,,
494,05/03/2021 02:25:44,21.61,29.37,3.00,,,
495,05/03/2021 02:30:44,21.66,29.40,3.07,,,
496,05/03/2021 02:35:44,21.66,29.28,3.01,,,
497,05/03/2021 02:40:44,21.60,30.09,3.34,,,
498,05/03/2021 02:45:44,21.55,30.26,3.38,,,
499,05/03/2021 02:50:44,21.42,30.64,3.44,,,
500,05/03/2021 02:55:44,21.31,29.91,3.00,,,
501,05/03/2021 03:00:44,21.33,29.88,3.01,,,
502,05/03/2021 03:05:44,21.30,30.23,3.14,,,
503,05/03/2021 03:10:44,21.17,29.84,2.85,,,
504,05/03/2021 03:15:44,21.20,29.63,2.78,,,
505,05/03/2021 03:20:44,21.16,29.70,2.78,,,
506,05/03/2021 03:25:44,21.01,30.24,2.90,,,
507,05/03/2021 03:30:44,20.92,30.07,2.74,,,
508,05/03/2021 03:35:44,20.80,29.61,2.43,,,
509,05/03/2021 03:40:44,20.79,29.53,2.38,,,
510,05/03/2021 03:45:44,20.69,29.86,2.44,,,
511,05/03/2021 03:50:44,20.64,29.47,2.22,,,
512,05/03/2021 03:55:44,20.64,30.04,2.49,,,
513,05/03/2021 04:00:44,20.59,30.15,2.49,,,
514,05/03/2021 04:05:44,20.64,29.42,2.20,,,
515,05/03/2021 04:10:44,20.69,29.69,2.36,,,
516,05/03/2021 04:15:44,20.58,28.86,1.87,,,
517,05/03/2021 04:20:44,20.51,29.52,2.13,,,
518,05/03/2021 04:25:44,20.43,29.51,2.06,,,
519,05/03/2021 04:30:44,20.43,30.11,2.34,,,
520,05/03/2021 04:35:44,20.40,29.01,1.79,,,
521,05/03/2021 04:40:44,20.43,29.41,2.01,,,
522,05/03/2021 04:45:44,20.47,28.85,1.78,,,
523,05/03/2021 04:50:44,20.53,28.76,1.78,,,
524,05/03/2021 04:55:44,20.51,28.74,1.76,,,
525,05/03/2021 05:00:44,20.45,29.41,2.03,,,
526,05/03/2021 05:05:44,20.44,29.45,2.04,,,
527,05/03/2021 05:10:44,20.37,29.71,2.10,,,
528,05/03/2021 05:15:44,20.28,29.50,1.92,,,
529,05/03/2021 05:20:44,20.28,30.41,2.35,,,
530,05/03/2021 05:25:44,20.19,30.20,2.18,,,
531,05/03/2021 05:30:44,20.03,30.64,2.24,,,
532,05/03/2021 05:35:44,19.96,30.68,2.19,,,
533,05/03/2021 05:40:44,19.88,30.73,2.15,,,
534,05/03/2021 05:45:44,19.85,31.07,2.27,,,
535,05/03/2021 05:50:44,19.74,31.37,2.32,,,
536,05/03/2021 05:55:44,19.63,31.61,2.33,,,
537,05/03/2021 06:00:44,19.55,31.61,2.25,,,
538,05/03/2021 06:05:44,19.50,32.37,2.54,,,
539,05/03/2021 06:10:44,19.33,32.33,2.38,,,
540,05/03/2021 06:15:44,19.29,32.38,2.37,,,
541,05/03/2021 06:20:44,19.23,32.88,2.53,,,
542,05/03/2021 06:25:44,19.16,32.53,2.32,,,
543,05/03/2021 06:30:44,19.18,32.98,2.53,,,
544,05/03/2021 06:35:44,19.07,33.37,2.59,,,
545,05/03/2021 06:40:44,19.02,33.92,2.79,,,
546,05/03/2021 06:45:44,18.97,34.09,2.81,,,
547,05/03/2021 06:50:44,18.98,34.26,2.89,,,
548,05/03/2021 06:55:44,18.96,34.56,3.00,,,
549,05/03/2021 07:00:44,19.06,34.16,2.92,,,
550,05/03/2021 07:05:44,19.20,33.93,2.94,,,
551,05/03/2021 07:10:44,19.24,34.58,3.25,,,
552,05/03/2021 07:15:44,19.26,33.84,2.96,,,
553,05/03/2021 07:20:44,19.36,34.05,3.13,,,
554,05/03/2021 07:25:44,19.48,33.76,3.13,,,
555,05/03/2021 07:30:44,19.63,33.89,3.31,,,
556,05/03/2021 07:35:44,19.71,33.37,3.16,,,
557,05/03/2021 07:40:44,19.80,33.31,3.21,,,
558,05/03/2021 07:45:44,19.87,33.59,3.39,,,
559,05/03/2021 07:50:44,20.00,32.93,3.23,,,
560,05/03/2021 07:55:44,20.03,32.97,3.27,,,
561,05/03/2021 08:00:44,20.14,32.60,3.21,,,
562,05/03/2021 08:05:44,20.25,32.42,3.22,,,
563,05/03/2021 08:10:44,20.35,32.65,3.41,,,
564,05/03/2021 08:15:44,20.47,31.90,3.19,,,
565,05/03/2021 08:20:44,20.59,32.08,3.37,,,
566,05/03/2021 08:25:44,20.74,31.44,3.22,,,
567,05/03/2021 08:30:44,20.81,31.52,3.32,,,
568,05/03/2021 08:35:44,20.91,31.15,3.23,,,
569,05/03/2021 08:40:44,21.06,30.68,3.15,,,
570,05/03/2021 08:45:44,21.28,31.21,3.58,,,
571,05/03/2021 08:50:44,21.43,29.90,3.10,,,
572,05/03/2021 08:55:44,21.50,30.17,3.29,,,
573,05/03/2021 09:00:44,21.62,30.55,3.57,,,
574,05/03/2021 09:05:44,21.79,29.45,3.20,,,
575,05/03/2021 09:10:44,21.92,29.47,3.32,,,
576,05/03/2021 09:15:44,22.10,29.09,3.30,,,
577,05/03/2021 09:20:44,22.27,28.94,3.37,,,
578,05/03/2021 09:25:44,22.42,29.43,3.74,,,
579,05/03/2021 09:30:44,22.65,29.16,3.80,,,
580,05/03/2021 09:35:44,22.88,27.52,3.18,,,
581,05/03/2021 09:40:44,23.01,27.02,3.04,,,
582,05/03/2021 09:45:44,23.12,26.99,3.11,,,
583,05/03/2021 09:50:44,23.12,27.16,3.20,,,
584,05/03/2021 09:55:44,23.17,27.11,3.22,,,
585,05/03/2021 10:00:44,23.38,26.74,3.20,,,
586,05/03/2021 10:05:44,23.38,26.50,3.07,,,
587,05/03/2021 10:10:44,23.49,27.37,3.62,,,
588,05/03/2021 10:15:44,23.72,26.97,3.61,,,
589,05/03/2021 10:20:44,23.89,26.45,3.48,,,
590,05/03/2021 10:25:44,24.12,25.22,3.00,,,
591,05/03/2021 10:30:44,24.20,25.60,3.29,,,
592,05/03/2021 10:35:44,24.42,25.63,3.48,,,
593,05/03/2021 10:40:44,24.69,24.65,3.16,,,
594,05/03/2021 10:45:44,24.98,24.96,3.58,,,
595,05/03/2021 10:50:44,25.13,24.65,3.53,,,
596,05/03/2021 10:55:44,25.27,23.07,2.71,,,
597,05/03/2021 11:00:44,25.32,22.99,2.71,,,
598,05/03/2021 11:05:44,25.44,22.02,2.20,,,
599,05/03/2021 11:10:44,25.40,21.68,1.95,,,
600,05/03/2021 11:15:44,25.49,23.41,3.11,,,
601,05/03/2021 11:20:44,25.54,20.93,1.58,,,
602,05/03/2021 11:25:44,25.67,21.87,2.30,,,
603,05/03/2021 11:30:44,25.67,22.19,2.50,,,
604,05/03/2021 11:35:44,25.84,21.44,2.17,,,
605,05/03/2021 11:40:44,25.98,19.94,1.27,,,
606,05/03/2021 11:45:44,26.01,21.57,2.38,,,
607,05/03/2021 11:50:44,26.18,19.68,1.24,,,
608,05/03/2021 11:55:44,26.36,19.85,1.51,,,
609,05/03/2021 12:00:44,26.37,20.57,2.02,,,
610,05/03/2021 12:05:44,26.40,20.85,2.23,,,
611,05/03/2021 12:10:44,26.54,19.43,1.36,,,
612,05/03/2021 12:15:44,26.69,19.66,1.65,,,
613,05/03/2021 12:20:44,26.79,19.55,1.65,,,
614,05/03/2021 12:25:44,26.87,19.06,1.37,,,
615,05/03/2021 12:30:44,26.92,20.28,2.27,,,
616,05/03/2021 12:35:44,27.04,20.68,2.64,,,
617,05/03/2021 12:40:44,27.47,20.89,3.15,,,
618,05/03/2021 12:45:44,27.50,18.55,1.50,,,
619,05/03/2021 12:50:44,27.64,18.45,1.54,,,
620,05/03/2021 12:55:44,27.83,17.46,0.93,,,
621,05/03/2021 13:00:44,28.08,18.58,1.99,,,
622,05/03/2021 13:05:44,28.11,18.25,1.77,,,
623,05/03/2021 13:10:44,28.35,17.55,1.42,,,
624,05/03/2021 13:15:44,28.40,17.68,1.56,,,
625,05/03/2021 13:20:44,28.68,17.87,1.94,,,
626,05/03/2021 13:25:44,28.75,15.10,-0.34,,,
627,05/03/2021 13:30:44,28.72,15.53,0.02,,,
628,05/03/2021 13:35:44,28.78,15.05,-0.36,,,
629,05/03/2021 13:40:44,28.98,15.75,0.42,,,
630,05/03/2021 13:45:44,29.16,14.90,-0.20,,,
631,05/03/2021 13:50:44,29.21,15.03,-0.03,,,
632,05/03/2021 13:55:44,29.50,14.37,-0.43,,,
633,05/03/2021 14:00:44,29.51,13.70,-1.07,,,
634,05/03/2021 14:05:44,29.59,14.14,-0.58,,,
635,05/03/2021 14:10:44,29.73,15.31,0.63,,,
636,05/03/2021 14:15:44,29.80,14.72,0.14,,,
637,05/03/2021 14:20:44,29.78,14.36,-0.21,,,
638,05/03/2021 14:25:44,29.83,16.34,1.62,,,
639,05/03/2021 14:30:44,29.82,14.67,0.11,,,
640,05/03/2021 14:35:44,29.96,14.76,0.31,,,
641,05/03/2021 14:40:44,29.91,15.55,0.99,,,
642,05/03/2021 14:45:44,29.89,16.16,1.51,,,
643,05/03/2021 14:50:44,29.87,17.09,2.27,,,
644,05/03/2021 14:55:44,29.89,15.03,0.50,,,
645,05/03/2021 15:00:44,29.88,15.09,0.55,,,
646,05/03/2021 15:05:44,29.98,15.76,1.24,,,
647,05/03/2021 15:10:44,30.05,15.47,1.03,,,
648,05/03/2021 15:15:44,30.09,16.90,2.30,,,
649,05/03/2021 15:20:44,30.07,17.74,2.96,,,
650,05/03/2021 15:25:44,30.17,17.07,2.49,,,
651,05/03/2021 15:30:44,30.34,15.90,1.64,,,
652,05/03/2021 15:35:44,30.33,16.86,2.45,,,
653,05/03/2021 15:40:44,30.32,16.96,2.52,,,
654,05/03/2021 15:45:44,30.22,17.42,2.83,,,
655,05/03/2021 15:50:44,30.30,17.93,3.29,,,
656,05/03/2021 15:55:44,30.41,16.22,1.98,,,
657,05/03/2021 16:00:44,30.40,16.22,1.97,,,
658,05/03/2021 16:05:44,30.32,17.75,3.17,,,
659,05/03/2021 16:10:44,30.31,16.81,2.39,,,
660,05/03/2021 16:15:44,30.35,16.65,2.29,,,
661,05/03/2021 16:20:44,30.30,15.97,1.67,,,
662,05/03/2021 16:25:44,30.21,16.52,2.07,,,
663,05/03/2021 16:30:44,30.22,17.10,2.57,,,
664,05/03/2021 16:35:44,30.31,17.66,3.09,,,
665,05/03/2021 16:40:44,30.20,17.65,3.00,,,
666,05/03/2021 16:45:44,30.22,16.09,1.72,,,
667,05/03/2021 16:50:44,30.17,18.07,3.30,,,
668,05/03/2021 16:55:44,30.09,18.17,3.31,,,
669,05/03/2021 17:00:44,30.03,18.26,3.33,,,
670,05/03/2021 17:05:44,30.03,18.45,3.48,,,
671,05/03/2021 17:10:44,30.20,18.53,3.68,,,
672,05/03/2021 17:15:44,30.10,19.79,4.54,,,
673,05/03/2021 17:20:44,30.07,19.06,3.98,,,
674,05/03/2021 17:25:44,30.06,18.62,3.64,,,
675,05/03/2021 17:30:44,30.16,18.17,3.37,,,
676,05/03/2021 17:35:44,29.98,20.50,4.95,,,
677,05/03/2021 17:40:44,29.91,18.21,3.20,,,
678,05/03/2021 17:45:44,29.89,18.54,3.44,,,
679,05/03/2021 17:50:44,29.85,18.72,3.54,,,
680,05/03/2021 17:55:44,30.55,18.64,4.06,,,
681,05/03/2021 18:00:44,30.50,17.18,2.86,,,
682,05/03/2021 18:05:44,30.13,17.91,3.15,,,
683,05/03/2021 18:10:44,30.27,18.37,3.62,,,
684,05/03/2021 18:15:44,30.60,18.50,3.98,,,
685,05/03/2021 18:20:44,30.15,19.71,4.52,,,
686,05/03/2021 18:25:44,29.66,19.72,4.13,,,
687,05/03/2021 18:30:44,29.34,19.33,3.58,,,
688,05/03/2021 18:35:44,29.14,19.17,3.30,,,
689,05/03/2021 18:40:44,28.86,20.58,4.08,,,
690,05/03/2021 18:45:44,28.62,20.63,3.92,,,
691,05/03/2021 18:50:44,28.34,21.47,4.26,,,
692,05/03/2021 18:55:44,28.21,21.59,4.23,,,
693,05/03/2021 19:00:44,28.04,22.15,4.45,,,
694,05/03/2021 19:05:44,27.89,23.38,5.10,,,
695,05/03/2021 19:10:44,27.75,22.53,4.45,,,
696,05/03/2021 19:15:44,27.59,21.98,3.97,,,
697,05/03/2021 19:20:44,27.46,23.26,4.66,,,
698,05/03/2021 19:25:44,27.15,23.83,4.75,,,
699,05/03/2021 19:30:44,26.90,24.27,4.80,,,
700,05/03/2021 19:35:44,26.52,25.70,5.30,,,
701,05/03/2021 19:40:44,26.04,27.87,6.06,,,
702,05/03/2021 19:45:44,25.54,28.23,5.82,,,
703,05/03/2021 19:50:44,25.09,29.63,6.14,,,
704,05/03/2021 19:55:44,24.66,30.56,6.22,,,
705,05/03/2021 20:00:44,24.47,29.20,5.39,,,
706,05/03/2021 20:05:44,24.43,28.51,5.01,,,
707,05/03/2021 20:10:44,24.47,28.23,4.91,,,
708,05/03/2021 20:15:44,24.55,27.71,4.71,,,
709,05/03/2021 20:20:44,24.69,27.19,4.55,,,
710,05/03/2021 20:25:44,24.59,28.29,5.04,,,
711,05/03/2021 20:30:44,24.34,28.64,5.00,,,
712,05/03/2021 20:35:44,24.05,29.81,5.33,,,
713,05/03/2021 20:40:44,23.65,30.66,5.38,,,
714,05/03/2021 20:45:44,23.27,32.11,5.72,,,
715,05/03/2021 20:50:44,22.93,34.47,6.45,,,
716,05/03/2021 20:55:44,22.65,35.08,6.46,,,
717,05/03/2021 21:00:44,22.29,36.27,6.63,,,
718,05/03/2021 21:05:44,21.82,37.05,6.52,,,
719,05/03/2021 21:10:44,21.46,36.39,5.94,,,
720,05/03/2021 21:15:44,21.23,37.70,6.25,,,
721,05/03/2021 21:20:44,21.04,38.52,6.39,,,
722,05/03/2021 21:25:44,20.87,39.37,6.55,,,
723,05/03/2021 21:30:44,20.64,38.64,6.08,,,
724,05/03/2021 21:35:44,20.45,36.34,5.02,,,
725,05/03/2021 21:40:44,20.28,37.98,5.51,,,
726,05/03/2021 21:45:44,20.14,38.39,5.54,,,
727,05/03/2021 21:50:44,19.82,38.07,5.13,,,
728,05/03/2021 21:55:44,19.81,39.12,5.51,,,
729,05/03/2021 22:00:44,19.62,39.97,5.66,,,
730,05/03/2021 22:05:44,19.42,39.21,5.20,,,
731,05/03/2021 22:10:44,19.36,40.07,5.46,,,
732,05/03/2021 22:15:44,19.25,40.02,5.34,,,
733,05/03/2021 22:20:44,19.18,40.61,5.50,,,
734,05/03/2021 22:25:44,19.12,41.48,5.74,,,
735,05/03/2021 22:30:44,19.15,41.54,5.79,,,
736,05/03/2021 22:35:44,19.18,40.79,5.56,,,
737,05/03/2021 22:40:44,19.26,40.64,5.57,,,
738,05/03/2021 22:45:44,19.27,42.13,6.10,,,
739,05/03/2021 22:50:44,19.23,42.19,6.09,,,
740,05/03/2021 22:55:44,19.23,43.96,6.68,,,
741,05/03/2021 23:00:44,19.15,44.85,6.90,,,
742,05/03/2021 23:05:44,19.07,45.53,7.05,,,
743,05/03/2021 23:10:44,18.94,47.62,7.58,,,
744,05/03/2021 23:15:44,18.84,47.35,7.41,,,
745,05/03/2021 23:20:44,18.80,47.05,7.28,,,
746,05/03/2021 23:25:44,18.54,46.12,6.76,,,
747,05/03/2021 23:30:44,18.34,45.29,6.31,,,
748,05/03/2021 23:35:44,18.20,46.77,6.64,,,
749,05/03/2021 23:40:44,18.20,47.53,6.88,,,
750,05/03/2021 23:45:44,18.13,45.91,6.32,,,
751,05/03/2021 23:50:44,18.11,45.28,6.10,,,
752,05/03/2021 23:55:44,18.14,45.27,6.12,,,
753,05/04/2021 00:00:44,18.13,44.04,5.72,,,
754,05/04/2021 00:05:44,18.23,44.07,5.81,,,
755,05/04/2021 00:10:44,18.38,43.30,5.69,,,
756,05/04/2021 00:15:44,18.40,45.06,6.29,,,
757,05/04/2021 00:20:44,18.51,43.67,5.93,,,
758,05/04/2021 00:25:44,18.51,44.48,6.20,,,
759,05/04/2021 00:30:44,18.48,45.00,6.34,,,
760,05/04/2021 00:35:44,18.39,45.68,6.48,,,
761,05/04/2021 00:40:44,18.35,45.45,6.37,,,
762,05/04/2021 00:45:44,18.29,45.55,6.35,,,
763,05/04/2021 00:50:44,18.26,45.43,6.28,,,
764,05/04/2021 00:55:44,18.34,45.71,6.44,,,
765,05/04/2021 01:00:44,18.51,43.78,5.97,,,
766,05/04/2021 01:05:44,18.84,43.07,6.03,,,
767,05/04/2021 01:10:44,19.16,40.85,5.56,,,
768,05/04/2021 01:15:44,19.45,40.47,5.69,,,
769,05/04/2021 01:20:44,19.62,38.73,5.20,,,
770,05/04/2021 01:25:44,19.75,37.77,4.96,,,
771,05/04/2021 01:30:44,19.74,41.79,6.41,,,
772,05/04/2021 01:35:44,19.55,44.43,7.13,,,
773,05/04/2021 01:40:44,19.37,43.35,6.60,,,
774,05/04/2021 01:45:44,19.14,43.53,6.46,,,
775,05/04/2021 01:50:44,18.93,43.27,6.18,,,
776,05/04/2021 01:55:44,18.83,43.39,6.13,,,
777,05/04/2021 02:00:44,18.70,42.86,5.84,,,
778,05/04/2021 02:05:44,18.51,44.83,6.31,,,
779,05/04/2021 02:10:44,18.36,46.08,6.58,,,
780,05/04/2021 02:15:44,18.25,46.41,6.58,,,
781,05/04/2021 02:20:44,18.15,45.42,6.18,,,
782,05/04/2021 02:25:44,18.05,44.94,5.93,,,
783,05/04/2021 02:30:44,17.76,45.17,5.74,,,
784,05/04/2021 02:35:44,17.62,45.92,5.85,,,
785,05/04/2021 02:40:44,17.49,44.99,5.44,,,
786,05/04/2021 02:45:44,17.43,46.93,5.99,,,
787,05/04/2021 02:50:44,17.44,47.46,6.16,,,
788,05/04/2021 02:55:44,17.54,48.15,6.47,,,
789,05/04/2021 03:00:44,17.82,44.33,5.53,,,
790,05/04/2021 03:05:44,18.18,45.33,6.17,,,
791,05/04/2021 03:10:44,18.34,44.81,6.15,,,
792,05/04/2021 03:15:44,18.38,46.80,6.82,,,
793,05/04/2021 03:20:44,18.28,45.14,6.21,,,
794,05/04/2021 03:25:44,18.13,46.05,6.36,,,
795,05/04/2021 03:30:44,18.07,45.93,6.27,,,
796,05/04/2021 03:35:44,18.08,47.20,6.67,,,
797,05/04/2021 03:40:44,18.25,45.84,6.40,,,
798,05/04/2021 03:45:44,18.54,43.82,6.01,,,
799,05/04/2021 03:50:44,18.79,43.75,6.21,,,
800,05/04/2021 03:55:44,18.94,42.39,5.89,,,
801,05/04/2021 04:00:44,18.98,43.40,6.27,,,
802,05/04/2021 04:05:44,19.09,43.03,6.24,,,
803,05/04/2021 04:10:44,19.03,42.53,6.03,,,
804,05/04/2021 04:15:44,18.99,43.71,6.38,,,
805,05/04/2021 04:20:44,19.05,43.15,6.25,,,
806,05/04/2021 04:25:44,19.12,42.99,6.26,,,
807,05/04/2021 04:30:44,19.23,41.87,5.97,,,
808,05/04/2021 04:35:44,19.36,40.66,5.67,,,
809,05/04/2021 04:40:44,19.56,42.09,6.35,,,
810,05/04/2021 04:45:44,19.57,41.33,6.09,,,
811,05/04/2021 04:50:44,19.75,40.86,6.09,,,
812,05/04/2021 04:55:44,19.92,40.25,6.03,,,
813,05/04/2021 05:00:44,20.05,39.50,5.87,,,
814,05/04/2021 05:05:44,20.03,40.76,6.31,,,
815,05/04/2021 05:10:44,20.03,40.25,6.13,,,
816,05/04/2021 05:15:44,20.11,38.71,5.63,,,
817,05/04/2021 05:20:44,20.18,40.43,6.32,,,
818,05/04/2021 05:25:44,20.20,40.14,6.24,,,
819,05/04/2021 05:30:44,20.05,39.94,6.03,,,
820,05/04/2021 05:35:44,19.90,41.00,6.28,,,
821,05/04/2021 05:40:44,19.77,42.21,6.59,,,
822,05/04/2021 05:45:44,19.63,43.50,6.90,,,
823,05/04/2021 05:50:44,19.65,42.42,6.54,,,
824,05/04/2021 05:55:44,19.59,41.80,6.28,,,
825,05/04/2021 06:00:44,19.59,41.82,6.28,,,
826,05/04/2021 06:05:44,19.55,41.75,6.22,,,
827,05/04/2021 06:10:44,19.43,42.21,6.27,,,
828,05/04/2021 06:15:44,19.25,44.63,6.92,,,
829,05/04/2021 06:20:44,19.07,44.00,6.55,,,
830,05/04/2021 06:25:44,18.86,45.43,6.83,,,
831,05/04/2021 06:30:44,18.70,46.22,6.93,,,
832,05/04/2021 06:35:44,18.51,46.08,6.71,,,
833,05/04/2021 06:40:44,18.39,47.30,6.99,,,
834,05/04/2021 06:45:44,18.35,47.51,7.01,,,
835,05/04/2021 06:50:44,18.39,50.46,7.93,,,
836,05/04/2021 06:55:44,18.44,49.39,7.67,,,
837,05/04/2021 07:00:44,18.47,49.65,7.76,,,
838,05/04/2021 07:05:44,18.54,50.20,8.00,,,
839,05/04/2021 07:10:44,18.71,48.30,7.59,,,
840,05/04/2021 07:15:44,18.88,48.34,7.76,,,
841,05/04/2021 07:20:44,19.03,50.16,8.44,,,
842,05/04/2021 07:25:44,19.17,49.63,8.41,,,
843,05/04/2021 07:30:44,19.31,48.25,8.12,,,
844,05/04/2021 07:35:44,19.43,48.69,8.36,,,
845,05/04/2021 07:40:44,19.58,49.55,8.76,,,
846,05/04/2021 07:45:44,19.92,48.66,8.81,,,
847,05/04/2021 07:50:44,20.32,43.56,7.54,,,
848,05/04/2021 07:55:44,20.85,43.44,7.97,,,
849,05/04/2021 08:00:44,21.34,39.96,7.19,,,
850,05/04/2021 08:05:44,21.77,38.98,7.21,,,
851,05/04/2021 08:10:44,22.17,36.84,6.74,,,
852,05/04/2021 08:15:44,22.47,35.99,6.67,,,
853,05/04/2021 08:20:44,22.71,36.66,7.16,,,
854,05/04/2021 08:25:44,22.88,35.87,6.99,,,
855,05/04/2021 08:30:44,23.05,36.60,7.43,,,
856,05/04/2021 08:35:44,23.26,35.11,7.01,,,
857,05/04/2021 08:40:44,23.43,34.16,6.76,,,
858,05/04/2021 08:45:44,23.57,35.09,7.27,,,
859,05/04/2021 08:50:44,23.67,33.96,6.88,,,
860,05/04/2021 08:55:44,23.75,34.65,7.25,,,
861,05/04/2021 09:00:44,23.85,34.27,7.17,,,
862,05/04/2021 09:05:44,23.95,34.40,7.31,,,
863,05/04/2021 09:10:44,24.12,33.52,7.08,,,
864,05/04/2021 09:15:44,24.21,34.73,7.69,,,
865,05/04/2021 09:20:44,24.35,34.50,7.71,,,
866,05/04/2021 09:25:44,24.50,34.43,7.82,,,
867,05/04/2021 09:30:44,24.61,33.01,7.29,,,
868,05/04/2021 09:35:44,24.75,32.88,7.35,,,
869,05/04/2021 09:40:44,24.85,32.54,7.29,,,
870,05/04/2021 09:45:44,25.00,32.93,7.59,,,
871,05/04/2021 09:50:44,25.09,33.60,7.97,,,
872,05/04/2021 09:55:44,25.31,33.61,8.17,,,
873,05/04/2021 10:00:44,25.46,33.67,8.33,,,
874,05/04/2021 10:05:44,25.50,32.27,7.74,,,
875,05/04/2021 10:10:44,25.59,32.56,7.94,,,
876,05/04/2021 10:15:44,25.74,32.79,8.18,,,
877,05/04/2021 10:20:44,25.92,31.18,7.60,,,
878,05/04/2021 10:25:44,26.10,32.04,8.15,,,
879,05/04/2021 10:30:44,26.21,33.64,8.97,,,
880,05/04/2021 10:35:44,26.46,31.18,8.06,,,
881,05/04/2021 10:40:44,26.67,31.80,8.54,,,
882,05/04/2021 10:45:44,26.71,31.61,8.48,,,
883,05/04/2021 10:50:44,26.87,31.49,8.57,,,
884,05/04/2021 10:55:44,27.12,30.78,8.45,,,
885,05/04/2021 11:00:44,27.30,29.40,7.93,,,
886,05/04/2021 11:05:44,27.36,28.64,7.59,,,
887,05/04/2021 11:10:44,27.53,29.49,8.17,,,
888,05/04/2021 11:15:44,27.67,28.14,7.60,,,
889,05/04/2021 11:20:44,27.83,27.83,7.57,,,
890,05/04/2021 11:25:44,27.91,28.71,8.10,,,
891,05/04/2021 11:30:44,27.96,28.96,8.27,,,
892,05/04/2021 11:35:44,28.04,28.67,8.19,,,
893,05/04/2021 11:40:44,28.19,28.07,8.01,,,
894,05/04/2021 11:45:44,28.23,28.03,8.02,,,
895,05/04/2021 11:50:44,28.44,29.05,8.73,,,
896,05/04/2021 11:55:44,28.46,28.29,8.35,,,
897,05/04/2021 12:00:44,28.44,27.76,8.06,,,
898,05/04/2021 12:05:44,28.55,27.45,7.98,,,
899,05/04/2021 12:10:44,28.63,27.35,8.00,,,
900,05/04/2021 12:15:44,28.77,27.90,8.42,,,
901,05/04/2021 12:20:44,29.00,26.69,7.96,,,
902,05/04/2021 12:25:44,29.12,26.61,8.01,,,
903,05/04/2021 12:30:44,29.16,27.35,8.45,,,
904,05/04/2021 12:35:44,29.12,27.08,8.27,,,
905,05/04/2021 12:40:44,29.21,26.91,8.26,,,
906,05/04/2021 12:45:44,29.34,25.86,7.78,,,
907,05/04/2021 12:50:44,29.49,26.57,8.31,,,
908,05/04/2021 12:55:44,29.62,26.24,8.23,,,
909,05/04/2021 13:00:44,29.68,25.94,8.12,,,
910,05/04/2021 13:05:44,29.87,25.74,8.16,,,
911,05/04/2021 13:10:44,29.92,25.58,8.11,,,
912,05/04/2021 13:15:44,29.88,24.60,7.50,,,
913,05/04/2021 13:20:44,29.81,25.20,7.80,,,
914,05/04/2021 13:25:44,30.04,25.03,7.89,,,
915,05/04/2021 13:30:44,30.16,25.34,8.17,,,
916,05/04/2021 13:35:44,30.35,23.66,7.33,,,
917,05/04/2021 13:40:44,30.37,24.90,8.09,,,
918,05/04/2021 13:45:44,30.41,25.37,8.41,,,
919,05/04/2021 13:50:44,30.68,25.16,8.51,,,
920,05/04/2021 13:55:44,30.71,24.78,8.32,,,
921,05/04/2021 14:00:44,30.75,25.26,8.62,,,
922,05/04/2021 14:05:44,30.64,24.92,8.33,,,
923,05/04/2021 14:10:44,30.70,25.00,8.43,,,
924,05/04/2021 14:15:44,30.78,25.22,8.62,,,
925,05/04/2021 14:20:44,30.94,24.98,8.62,,,
926,05/04/2021 14:25:44,30.92,26.94,9.72,,,
