#,Date-Time (PST),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),End of File
497,03/31/2022 03:33:29,7.29,93.56,6.33,
498,03/31/2022 03:38:29,7.37,94.54,6.55,
499,03/31/2022 03:43:29,7.23,94.17,6.36,
500,03/31/2022 03:48:29,6.97,94.72,6.19,
501,03/31/2022 03:53:29,7.25,95.09,6.52,
502,03/31/2022 03:58:29,7.12,95.33,6.43,
503,03/31/2022 04:03:29,7.03,95.15,6.32,
504,03/31/2022 04:08:29,6.87,94.72,6.09,
505,03/31/2022 04:13:29,6.71,94.37,5.88,
506,03/31/2022 04:18:29,6.34,94.24,5.48,
507,03/31/2022 04:23:29,6.56,95.49,5.90,
508,03/31/2022 04:28:29,6.49,95.44,5.82,
509,03/31/2022 04:33:29,6.71,96.02,6.13,
510,03/31/2022 04:38:29,6.79,95.68,6.15,
511,03/31/2022 04:43:29,6.66,95.47,5.99,
512,03/31/2022 04:48:29,6.79,96.10,6.21,
513,03/31/2022 04:53:29,6.98,96.30,6.44,
514,03/31/2022 04:58:29,7.03,95.96,6.44,
515,03/31/2022 05:03:29,7.01,95.88,6.41,
516,03/31/2022 05:08:29,6.95,95.53,6.29,
517,03/31/2022 05:13:29,6.96,96.12,6.39,
518,03/31/2022 05:18:29,6.97,95.50,6.31,
519,03/31/2022 05:23:29,6.94,95.77,6.31,
520,03/31/2022 05:28:29,6.82,95.39,6.14,
521,03/31/2022 05:33:29,6.58,95.03,5.85,
522,03/31/2022 05:38:29,6.36,94.97,5.62,
523,03/31/2022 05:43:29,6.15,95.16,5.44,
524,03/31/2022 05:48:29,6.00,94.83,5.24,
525,03/31/2022 05:53:29,5.94,95.30,5.25,
526,03/31/2022 05:58:29,5.93,95.64,5.29,
527,03/31/2022 06:03:29,6.00,95.39,5.33,
528,03/31/2022 06:08:29,5.81,95.45,5.14,
529,03/31/2022 06:13:29,5.68,95.26,4.99,
530,03/31/2022 06:18:29,5.63,95.66,4.99,
531,03/31/2022 06:23:29,5.62,95.42,4.95,
532,03/31/2022 06:28:29,5.38,94.94,4.64,
533,03/31/2022 06:33:29,5.28,95.43,4.62,
534,03/31/2022 06:38:29,5.55,96.10,4.98,
535,03/31/2022 06:43:29,5.42,96.05,4.85,
536,03/31/2022 06:48:29,5.48,96.72,5.00,
537,03/31/2022 06:53:29,5.27,95.60,4.63,
538,03/31/2022 06:58:29,5.13,95.84,4.53,
539,03/31/2022 07:03:29,5.24,96.73,4.77,
540,03/31/2022 07:08:29,5.10,95.47,4.44,
541,03/31/2022 07:13:29,5.10,96.01,4.52,
542,03/31/2022 07:18:29,5.13,96.14,4.57,
543,03/31/2022 07:23:29,5.27,96.60,4.78,
544,03/31/2022 07:28:29,5.68,97.19,5.28,
545,03/31/2022 07:33:29,5.80,96.78,5.33,
546,03/31/2022 07:38:29,6.21,97.05,5.78,
547,03/31/2022 07:43:29,6.26,96.12,5.69,
548,03/31/2022 07:48:29,6.43,96.17,5.87,
549,03/31/2022 07:53:29,6.87,96.60,6.38,
550,03/31/2022 07:58:29,7.35,96.88,6.90,
551,03/31/2022 08:03:29,7.86,97.33,7.47,
552,03/31/2022 08:08:29,8.36,97.56,8.01,
553,03/31/2022 08:13:29,8.82,97.27,8.42,
554,03/31/2022 08:18:29,9.18,97.09,8.75,
555,03/31/2022 08:23:29,9.57,97.12,9.15,
556,03/31/2022 08:28:29,10.05,96.83,9.58,
557,03/31/2022 08:33:29,10.25,95.69,9.60,
558,03/31/2022 08:38:29,10.55,94.46,9.71,
559,03/31/2022 08:43:29,11.14,92.23,9.94,
560,03/31/2022 08:48:29,11.79,86.76,9.67,
561,03/31/2022 08:53:29,12.37,86.30,10.16,
562,03/31/2022 08:58:29,12.79,82.98,9.99,
563,03/31/2022 09:03:29,13.07,81.54,10.00,
564,03/31/2022 09:08:29,13.22,77.87,9.46,
565,03/31/2022 09:13:29,13.39,76.57,9.37,
566,03/31/2022 09:18:29,13.46,75.83,9.29,
567,03/31/2022 09:23:29,13.65,75.60,9.44,
568,03/31/2022 09:28:29,13.93,73.80,9.35,
569,03/31/2022 09:33:29,14.29,69.69,8.85,
570,03/31/2022 09:38:29,14.59,66.24,8.38,
571,03/31/2022 09:43:29,15.02,63.93,8.27,
572,03/31/2022 09:48:29,15.43,61.02,7.97,
573,03/31/2022 09:53:29,15.74,56.72,7.19,
574,03/31/2022 09:58:29,15.73,55.81,6.94,
575,03/31/2022 10:03:29,15.84,55.25,6.90,
576,03/31/2022 10:08:29,15.86,53.07,6.33,
577,03/31/2022 10:13:29,16.05,48.92,5.33,
578,03/31/2022 10:18:29,15.99,50.70,5.79,
579,03/31/2022 10:23:29,16.21,49.07,5.52,
580,03/31/2022 10:28:29,16.34,47.07,5.04,
581,03/31/2022 10:33:29,16.47,47.34,5.24,
582,03/31/2022 10:38:29,16.62,48.80,5.82,
583,03/31/2022 10:43:29,16.76,45.64,4.98,
584,03/31/2022 10:48:29,16.81,45.62,5.03,
585,03/31/2022 10:53:29,17.09,43.75,4.68,
586,03/31/2022 10:58:29,17.29,44.36,5.05,
587,03/31/2022 11:03:29,17.46,44.13,5.13,
588,03/31/2022 11:08:29,17.82,44.45,5.57,
589,03/31/2022 11:13:29,17.93,44.93,5.82,
590,03/31/2022 11:18:29,18.41,42.53,5.47,
591,03/31/2022 11:23:29,18.51,43.43,5.85,
592,03/31/2022 11:28:29,18.62,42.85,5.76,
593,03/31/2022 11:33:29,18.66,43.09,5.88,
594,03/31/2022 11:38:29,18.88,41.69,5.60,
595,03/31/2022 11:43:29,19.22,42.05,6.03,
596,03/31/2022 11:48:29,19.38,43.92,6.80,
597,03/31/2022 11:53:29,19.35,44.76,7.05,
598,03/31/2022 11:58:29,19.67,41.74,6.33,
599,03/31/2022 12:03:29,19.77,43.03,6.86,
600,03/31/2022 12:08:29,20.01,42.19,6.79,
601,03/31/2022 12:13:29,20.47,39.71,6.33,
602,03/31/2022 12:18:29,20.51,40.37,6.60,
603,03/31/2022 12:23:29,20.65,40.72,6.85,
604,03/31/2022 12:28:29,20.93,40.97,7.19,
605,03/31/2022 12:33:29,21.03,40.68,7.17,
606,03/31/2022 12:38:29,21.05,39.25,6.67,
607,03/31/2022 12:43:29,21.18,36.98,5.92,
608,03/31/2022 12:48:29,21.05,37.64,6.06,
609,03/31/2022 12:53:29,21.30,37.00,6.04,
610,03/31/2022 12:58:29,21.65,37.68,6.61,
611,03/31/2022 13:03:29,21.77,37.03,6.47,
612,03/31/2022 13:08:29,21.85,33.51,5.10,
613,03/31/2022 13:13:29,21.68,33.90,5.12,
614,03/31/2022 13:18:29,21.90,33.93,5.32,
615,03/31/2022 13:23:29,21.95,32.23,4.62,
616,03/31/2022 13:28:29,22.08,34.22,5.60,
617,03/31/2022 13:33:29,22.18,30.55,4.06,
618,03/31/2022 13:38:29,22.48,31.09,4.57,
619,03/31/2022 13:43:29,22.39,31.72,4.78,
620,03/31/2022 13:48:29,22.52,36.46,6.91,
621,03/31/2022 13:53:29,22.53,28.93,3.59,
622,03/31/2022 13:58:29,22.50,31.95,4.98,
623,03/31/2022 14:03:29,22.72,31.92,5.16,
624,03/31/2022 14:08:29,22.73,34.11,6.13,
625,03/31/2022 14:13:29,22.86,34.11,6.24,
626,03/31/2022 14:18:29,22.88,35.29,6.75,
627,03/31/2022 14:23:29,22.92,32.66,5.66,
628,03/31/2022 14:28:29,23.15,33.13,6.07,
629,03/31/2022 14:33:29,23.26,31.92,5.62,
630,03/31/2022 14:38:29,23.20,31.59,5.42,
631,03/31/2022 14:43:29,23.40,31.46,5.54,
632,03/31/2022 14:48:29,23.54,29.25,4.61,
633,03/31/2022 14:53:29,23.62,34.17,6.93,
634,03/31/2022 14:58:29,23.73,29.94,5.11,
635,03/31/2022 15:03:29,23.55,33.05,6.38,
636,03/31/2022 15:08:29,23.91,32.60,6.50,
637,03/31/2022 15:13:29,24.06,30.71,5.77,
638,03/31/2022 15:18:29,24.08,32.74,6.70,
639,03/31/2022 15:23:29,24.17,29.68,5.37,
640,03/31/2022 15:28:29,24.28,30.91,6.05,
641,03/31/2022 15:33:29,24.18,29.08,5.09,
642,03/31/2022 15:38:29,24.04,32.05,6.37,
643,03/31/2022 15:43:29,24.31,29.25,5.28,
644,03/31/2022 15:48:29,24.27,30.29,5.75,
645,03/31/2022 15:53:29,24.13,28.40,4.70,
646,03/31/2022 15:58:29,24.20,30.44,5.76,
647,03/31/2022 16:03:29,24.38,31.30,6.31,
648,03/31/2022 16:08:29,24.33,29.69,5.51,
649,03/31/2022 16:13:29,24.33,27.80,4.57,
650,03/31/2022 16:18:29,24.26,29.90,5.55,
651,03/31/2022 16:23:29,24.41,31.12,6.26,
652,03/31/2022 16:28:29,24.56,30.79,6.23,
653,03/31/2022 16:33:29,24.42,32.30,6.81,
654,03/31/2022 16:38:29,24.54,29.05,5.37,
655,03/31/2022 16:43:29,24.51,31.37,6.46,
656,03/31/2022 16:48:29,24.56,30.95,6.31,
657,03/31/2022 16:53:29,24.54,31.87,6.71,
658,03/31/2022 16:58:29,24.63,29.32,5.59,
659,03/31/2022 17:03:29,24.75,27.94,5.00,
660,03/31/2022 17:08:29,24.72,29.25,5.63,
661,03/31/2022 17:13:29,24.56,33.80,7.59,
662,03/31/2022 17:18:29,24.27,28.51,4.87,
663,03/31/2022 17:23:29,24.41,30.77,6.09,
664,03/31/2022 17:28:29,24.55,30.74,6.20,
665,03/31/2022 17:33:29,24.46,31.10,6.29,
666,03/31/2022 17:38:29,24.35,31.70,6.48,
667,03/31/2022 17:43:29,24.70,32.15,6.98,
668,03/31/2022 17:48:29,24.71,29.51,5.75,
669,03/31/2022 17:53:29,24.59,30.40,6.07,
670,03/31/2022 17:58:29,24.70,31.83,6.83,
671,03/31/2022 18:03:29,25.17,30.26,6.51,
672,03/31/2022 18:08:29,25.31,31.84,7.37,
673,03/31/2022 18:13:29,25.05,33.21,7.76,
674,03/31/2022 18:18:29,24.36,32.02,6.63,
675,03/31/2022 18:23:29,23.89,32.19,6.30,
676,03/31/2022 18:28:29,23.79,30.82,5.58,
677,03/31/2022 18:33:29,23.31,42.17,9.76,
678,03/31/2022 18:38:29,22.31,46.68,10.37,
679,03/31/2022 18:43:29,21.82,48.09,10.37,
680,03/31/2022 18:48:29,21.44,49.46,10.44,
681,03/31/2022 18:53:29,20.94,51.13,10.48,
682,03/31/2022 18:58:29,20.56,52.52,10.53,
683,03/31/2022 19:03:29,20.18,53.36,10.42,
684,03/31/2022 19:08:29,19.67,54.56,10.27,
685,03/31/2022 19:13:29,19.10,55.44,9.98,
686,03/31/2022 19:18:29,18.53,56.83,9.82,
687,03/31/2022 19:23:29,17.96,58.19,9.64,
688,03/31/2022 19:28:29,17.58,59.44,9.60,
689,03/31/2022 19:33:29,17.25,60.48,9.55,
690,03/31/2022 19:38:29,16.75,62.45,9.55,
691,03/31/2022 19:43:29,16.36,63.97,9.55,
692,03/31/2022 19:48:29,16.04,65.46,9.58,
693,03/31/2022 19:53:29,15.62,66.58,9.44,
694,03/31/2022 19:58:29,15.28,68.02,9.43,
695,03/31/2022 20:03:29,14.91,69.96,9.49,
696,03/31/2022 20:08:29,14.56,70.55,9.29,
697,03/31/2022 20:13:29,14.22,71.70,9.19,
698,03/31/2022 20:18:29,13.88,72.61,9.05,
699,03/31/2022 20:23:29,13.78,71.82,8.80,
700,03/31/2022 20:28:29,13.55,72.87,8.80,
701,03/31/2022 20:33:29,13.54,74.16,9.04,
702,03/31/2022 20:38:29,13.52,73.86,8.96,
703,03/31/2022 20:43:29,13.27,74.53,8.86,
704,03/31/2022 20:48:29,12.97,75.44,8.75,
705,03/31/2022 20:53:29,12.55,76.91,8.62,
706,03/31/2022 20:58:29,12.40,77.41,8.57,
707,03/31/2022 21:03:29,11.98,79.99,8.65,
708,03/31/2022 21:08:29,11.93,80.22,8.65,
709,03/31/2022 21:13:29,11.58,81.00,8.44,
710,03/31/2022 21:18:29,11.58,79.96,8.25,
711,03/31/2022 21:23:29,11.34,80.79,8.18,
712,03/31/2022 21:28:29,11.00,82.12,8.08,
713,03/31/2022 21:33:29,10.78,83.41,8.09,
714,03/31/2022 21:38:29,10.79,83.84,8.18,
715,03/31/2022 21:43:29,10.94,82.73,8.13,
716,03/31/2022 21:48:29,10.94,81.93,7.98,
717,03/31/2022 21:53:29,11.04,81.31,7.98,
718,03/31/2022 21:58:29,10.96,82.10,8.04,
719,03/31/2022 22:03:29,10.73,80.85,7.59,
720,03/31/2022 22:08:29,10.43,83.01,7.68,
721,03/31/2022 22:13:29,10.36,83.89,7.76,
722,03/31/2022 22:18:29,10.36,83.78,7.74,
723,03/31/2022 22:23:29,10.56,81.99,7.63,
724,03/31/2022 22:28:29,10.53,82.50,7.69,
725,03/31/2022 22:33:29,10.08,82.75,7.29,
726,03/31/2022 22:38:29,9.69,83.18,6.99,
727,03/31/2022 22:43:29,9.79,84.70,7.35,
728,03/31/2022 22:48:29,9.69,84.10,7.15,
729,03/31/2022 22:53:29,9.46,84.66,7.01,
730,03/31/2022 22:58:29,9.36,85.87,7.13,
731,03/31/2022 23:03:29,9.45,85.62,7.17,
732,03/31/2022 23:08:29,9.24,85.40,6.93,
733,03/31/2022 23:13:29,8.70,84.79,6.29,
734,03/31/2022 23:18:29,7.98,84.92,5.60,
735,03/31/2022 23:23:29,7.74,87.46,5.80,
736,03/31/2022 23:28:29,7.27,87.03,5.26,
737,03/31/2022 23:33:29,7.34,91.80,6.11,
738,03/31/2022 23:38:29,7.87,93.71,6.93,
739,03/31/2022 23:43:29,7.93,92.61,6.82,
740,03/31/2022 23:48:29,8.02,92.81,6.93,
741,03/31/2022 23:53:29,7.37,90.60,5.94,
742,03/31/2022 23:58:29,7.37,91.64,6.10,
743,04/01/2022 00:03:29,7.45,92.20,6.27,
744,04/01/2022 00:08:29,7.30,92.05,6.10,
745,04/01/2022 00:13:29,7.32,93.07,6.28,
746,04/01/2022 00:18:29,7.32,92.87,6.25,
747,04/01/2022 00:23:29,7.13,92.16,5.95,
748,04/01/2022 00:28:29,6.86,91.67,5.61,
749,04/01/2022 00:33:29,6.79,91.56,5.52,
750,04/01/2022 00:38:29,6.71,93.00,5.67,
751,04/01/2022 00:43:29,7.00,94.38,6.17,
752,04/01/2022 00:48:29,7.03,94.08,6.15,
753,04/01/2022 00:53:29,6.50,92.56,5.38,
754,04/01/2022 00:58:29,6.48,93.75,5.55,
755,04/01/2022 01:03:29,6.85,94.68,6.06,
756,04/01/2022 01:08:29,6.57,93.22,5.56,
757,04/01/2022 01:13:29,6.60,94.13,5.73,
758,04/01/2022 01:18:29,6.73,95.04,6.00,
759,04/01/2022 01:23:29,6.40,92.85,5.33,
760,04/01/2022 01:28:29,6.04,92.85,4.97,
761,04/01/2022 01:33:29,6.36,95.32,5.67,
762,04/01/2022 01:38:29,6.53,94.06,5.65,
763,04/01/2022 01:43:29,5.97,92.50,4.85,
764,04/01/2022 01:48:29,5.53,93.59,4.58,
765,04/01/2022 01:53:29,5.54,93.95,4.65,
766,04/01/2022 01:58:29,5.57,94.23,4.72,
767,04/01/2022 02:03:29,5.94,95.01,5.21,
768,04/01/2022 02:08:29,6.50,94.48,5.68,
769,04/01/2022 02:13:29,6.80,92.07,5.61,
770,04/01/2022 02:18:29,6.39,88.95,4.71,
771,04/01/2022 02:23:29,5.99,87.92,4.15,
772,04/01/2022 02:28:29,6.13,85.28,3.85,
773,04/01/2022 02:33:29,6.01,85.06,3.70,
774,04/01/2022 02:38:29,6.15,87.09,4.17,
775,04/01/2022 02:43:29,6.20,87.54,4.29,
776,04/01/2022 02:48:29,6.08,87.44,4.16,
777,04/01/2022 02:53:29,6.33,86.76,4.29,
778,04/01/2022 02:58:29,6.34,85.95,4.16,
779,04/01/2022 03:03:29,6.24,83.72,3.70,
780,04/01/2022 03:08:29,5.95,90.36,4.50,
781,04/01/2022 03:13:29,5.69,89.58,4.12,
782,04/01/2022 03:18:29,5.54,89.94,4.03,
783,04/01/2022 03:23:29,5.41,89.92,3.90,
784,04/01/2022 03:28:29,5.42,88.08,3.61,
785,04/01/2022 03:33:29,5.70,83.92,3.20,
786,04/01/2022 03:38:29,6.05,80.75,3.00,
787,04/01/2022 03:43:29,6.39,74.65,2.22,
788,04/01/2022 03:48:29,6.78,76.57,2.96,
789,04/01/2022 03:53:29,7.47,76.00,3.53,
790,04/01/2022 03:58:29,7.49,75.05,3.37,
791,04/01/2022 04:03:29,7.43,74.55,3.21,
792,04/01/2022 04:08:29,7.59,74.48,3.35,
793,04/01/2022 04:13:29,7.82,74.20,3.52,
794,04/01/2022 04:18:29,8.32,72.80,3.73,
795,04/01/2022 04:23:29,8.52,71.98,3.77,
796,04/01/2022 04:28:29,8.76,70.56,3.71,
797,04/01/2022 04:33:29,9.09,68.18,3.55,
798,04/01/2022 04:38:29,9.02,68.57,3.56,
799,04/01/2022 04:43:29,8.70,67.99,3.13,
800,04/01/2022 04:48:29,8.71,68.87,3.32,
801,04/01/2022 04:53:29,8.52,68.63,3.10,
802,04/01/2022 04:58:29,8.20,68.33,2.73,
803,04/01/2022 05:03:29,8.06,69.18,2.77,
804,04/01/2022 05:08:29,7.77,69.83,2.62,
805,04/01/2022 05:13:29,7.57,70.35,2.53,
806,04/01/2022 05:18:29,7.16,71.27,2.32,
807,04/01/2022 05:23:29,7.11,72.17,2.44,
808,04/01/2022 05:28:29,7.14,72.68,2.57,
809,04/01/2022 05:33:29,6.97,72.69,2.41,
810,04/01/2022 05:38:29,6.55,73.19,2.10,
811,04/01/2022 05:43:29,6.21,73.58,1.85,
812,04/01/2022 05:48:29,5.78,75.09,1.71,
813,04/01/2022 05:53:29,5.41,75.67,1.47,
814,04/01/2022 05:58:29,5.41,77.96,1.88,
815,04/01/2022 06:03:29,5.30,78.13,1.80,
816,04/01/2022 06:08:29,5.50,80.34,2.39,
817,04/01/2022 06:13:29,5.82,81.03,2.82,
818,04/01/2022 06:18:29,5.86,79.86,2.66,
819,04/01/2022 06:23:29,5.99,79.95,2.80,
820,04/01/2022 06:28:29,6.10,79.03,2.74,
821,04/01/2022 06:33:29,5.85,79.17,2.53,
822,04/01/2022 06:38:29,5.47,80.26,2.34,
823,04/01/2022 06:43:29,5.11,81.54,2.22,
824,04/01/2022 06:48:29,5.08,83.83,2.58,
825,04/01/2022 06:53:29,5.13,82.61,2.42,
826,04/01/2022 06:58:29,5.02,82.77,2.34,
827,04/01/2022 07:03:29,4.77,82.24,2.00,
828,04/01/2022 07:08:29,4.64,84.52,2.26,
829,04/01/2022 07:13:29,4.90,86.08,2.77,
830,04/01/2022 07:18:29,5.12,83.74,2.61,
831,04/01/2022 07:23:29,5.35,86.02,3.20,
832,04/01/2022 07:28:29,5.95,85.35,3.69,
833,04/01/2022 07:33:29,6.63,84.32,4.18,
834,04/01/2022 07:38:29,7.32,83.64,4.74,
835,04/01/2022 07:43:29,8.07,82.99,5.37,
836,04/01/2022 07:48:29,8.79,82.76,6.03,
837,04/01/2022 07:53:29,9.69,83.12,6.98,
838,04/01/2022 07:58:29,10.55,79.93,7.24,
839,04/01/2022 08:03:29,11.23,78.18,7.58,
840,04/01/2022 08:08:29,11.77,78.45,8.16,
841,04/01/2022 08:13:29,12.50,76.98,8.59,
842,04/01/2022 08:18:29,12.86,74.71,8.49,
843,04/01/2022 08:23:29,13.11,76.07,9.01,
844,04/01/2022 08:28:29,13.61,74.53,9.18,
845,04/01/2022 08:33:29,13.56,71.60,8.55,
846,04/01/2022 08:38:29,13.27,73.20,8.59,
847,04/01/2022 08:43:29,13.18,72.37,8.33,
848,04/01/2022 08:48:29,13.41,73.60,8.81,
849,04/01/2022 08:53:29,13.65,73.09,8.93,
850,04/01/2022 08:58:29,14.14,71.56,9.09,
851,04/01/2022 09:03:29,14.42,71.86,9.42,
852,04/01/2022 09:08:29,14.75,69.22,9.19,
853,04/01/2022 09:13:29,15.04,69.76,9.58,
854,04/01/2022 09:18:29,15.42,68.86,9.75,
855,04/01/2022 09:23:29,15.87,67.36,9.85,
856,04/01/2022 09:28:29,16.27,64.37,9.55,
857,04/01/2022 09:33:29,16.79,58.92,8.73,
858,04/01/2022 09:38:29,17.20,50.17,6.75,
859,04/01/2022 09:43:29,17.38,49.69,6.78,
860,04/01/2022 09:48:29,17.39,44.26,5.12,
861,04/01/2022 09:53:29,17.48,46.64,5.95,
862,04/01/2022 09:58:29,17.70,42.12,4.69,
863,04/01/2022 10:03:29,17.95,43.67,5.43,
864,04/01/2022 10:08:29,18.15,42.96,5.38,
865,04/01/2022 10:13:29,18.52,43.19,5.78,
866,04/01/2022 10:18:29,19.03,39.54,4.98,
867,04/01/2022 10:23:29,19.14,36.32,3.86,
868,04/01/2022 10:28:29,19.24,35.35,3.56,
869,04/01/2022 10:33:29,19.42,37.47,4.55,
870,04/01/2022 10:38:29,19.74,43.27,6.92,
871,04/01/2022 10:43:29,20.10,36.51,4.78,
872,04/01/2022 10:48:29,20.12,36.93,4.96,
873,04/01/2022 10:53:29,20.28,38.10,5.55,
874,04/01/2022 10:58:29,20.51,37.39,5.49,
875,04/01/2022 11:03:29,20.40,35.33,4.57,
876,04/01/2022 11:08:29,20.48,36.46,5.10,
877,04/01/2022 11:13:29,20.89,38.50,6.25,
878,04/01/2022 11:18:29,21.01,34.51,4.78,
879,04/01/2022 11:23:29,20.96,36.27,5.45,
880,04/01/2022 11:28:29,21.20,35.77,5.46,
881,04/01/2022 11:33:29,21.21,34.31,4.87,
882,04/01/2022 11:38:29,21.42,36.71,6.03,
883,04/01/2022 11:43:29,21.49,35.72,5.70,
884,04/01/2022 11:48:29,21.96,38.70,7.28,
885,04/01/2022 11:53:29,22.17,36.54,6.62,
886,04/01/2022 11:58:29,21.99,35.19,5.93,
887,04/01/2022 12:03:29,22.20,34.72,5.91,
888,04/01/2022 12:08:29,22.14,36.30,6.51,
889,04/01/2022 12:13:29,22.24,38.58,7.48,
890,04/01/2022 12:18:29,22.36,38.05,7.38,
891,04/01/2022 12:23:29,22.51,38.81,7.81,
892,04/01/2022 12:28:29,22.81,32.10,5.31,
893,04/01/2022 12:33:29,22.76,31.94,5.20,
894,04/01/2022 12:38:29,22.92,35.54,6.88,
895,04/01/2022 12:43:29,23.27,32.72,5.99,
896,04/01/2022 12:48:29,23.34,35.86,7.38,
897,04/01/2022 12:53:29,23.44,31.97,5.81,
898,04/01/2022 12:58:29,23.61,35.77,7.59,
899,04/01/2022 13:03:29,23.77,32.67,6.41,
900,04/01/2022 13:08:29,23.73,32.70,6.39,
901,04/01/2022 13:13:29,23.98,32.50,6.51,
902,04/01/2022 13:18:29,24.15,31.87,6.38,
903,04/01/2022 13:23:29,24.51,30.04,5.84,
904,04/01/2022 13:28:29,24.69,34.89,8.17,
905,04/01/2022 13:33:29,24.55,33.30,7.36,
906,04/01/2022 13:38:29,24.77,32.36,7.14,
907,04/01/2022 13:43:29,24.92,35.10,8.47,
908,04/01/2022 13:48:29,25.13,35.56,8.84,
909,04/01/2022 13:53:29,25.13,34.47,8.38,
910,04/01/2022 13:58:29,25.27,31.54,7.20,
911,04/01/2022 14:03:29,25.34,35.21,8.88,
912,04/01/2022 14:08:29,25.54,31.05,7.21,
913,04/01/2022 14:13:29,25.50,32.98,8.06,
914,04/01/2022 14:18:29,25.57,33.58,8.38,
915,04/01/2022 14:23:29,25.84,29.88,6.91,
916,04/01/2022 14:28:29,25.98,31.78,7.93,
917,04/01/2022 14:33:29,26.16,32.88,8.58,
918,04/01/2022 14:38:29,26.39,32.62,8.67,
919,04/01/2022 14:43:29,26.20,30.60,7.56,
920,04/01/2022 14:48:29,26.18,32.27,8.32,
921,04/01/2022 14:53:29,26.22,28.62,6.60,
922,04/01/2022 14:58:29,26.35,29.02,6.92,
923,04/01/2022 15:03:29,26.38,32.71,8.70,
924,04/01/2022 15:08:29,26.27,30.48,7.57,
925,04/01/2022 15:13:29,26.23,28.86,6.74,
926,04/01/2022 15:18:29,26.26,29.22,6.94,
927,04/01/2022 15:23:29,26.31,33.89,9.16,
928,04/01/2022 15:28:29,26.61,31.57,8.38,
929,04/01/2022 15:33:29,26.76,30.22,7.86,
930,04/01/2022 15:38:29,26.64,29.99,7.65,
931,04/01/2022 15:43:29,26.57,31.89,8.50,
932,04/01/2022 15:48:29,26.55,31.64,8.36,
933,04/01/2022 15:53:29,26.65,27.41,6.34,
934,04/01/2022 15:58:29,26.84,29.36,7.51,
935,04/01/2022 16:03:29,26.86,28.70,7.20,
936,04/01/2022 16:08:29,26.83,32.62,9.05,
937,04/01/2022 16:13:29,27.08,31.13,8.58,
938,04/01/2022 16:18:29,27.21,30.97,8.61,
939,04/01/2022 16:23:29,27.42,28.41,7.53,
940,04/01/2022 16:28:29,27.53,28.01,7.41,
941,04/01/2022 16:33:29,27.46,28.33,7.52,
942,04/01/2022 16:38:29,27.47,27.51,7.10,
943,04/01/2022 16:43:29,27.55,30.47,8.67,
944,04/01/2022 16:48:29,27.57,30.95,8.92,
945,04/01/2022 16:53:29,27.16,31.32,8.74,
946,04/01/2022 16:58:29,27.16,29.53,7.87,
947,04/01/2022 17:03:29,26.97,30.40,8.13,
948,04/01/2022 17:08:29,26.70,33.23,9.22,
949,04/01/2022 17:13:29,26.58,31.03,8.10,
950,04/01/2022 17:18:29,26.65,30.97,8.13,
951,04/01/2022 17:23:29,26.65,33.11,9.12,
952,04/01/2022 17:28:29,26.50,33.06,8.96,
953,04/01/2022 17:33:29,26.36,33.35,8.97,
954,04/01/2022 17:38:29,26.15,35.24,9.60,
955,04/01/2022 17:43:29,26.18,35.11,9.57,
956,04/01/2022 17:48:29,25.87,35.12,9.31,
957,04/01/2022 17:53:29,25.87,35.33,9.39,
958,04/01/2022 17:58:29,25.62,35.83,9.39,
959,04/01/2022 18:03:29,25.48,35.90,9.29,
960,04/01/2022 18:08:29,25.31,37.12,9.64,
961,04/01/2022 18:13:29,25.21,39.23,10.38,
962,04/01/2022 18:18:29,25.08,38.52,9.99,
963,04/01/2022 18:23:29,24.84,39.11,10.00,
964,04/01/2022 18:28:29,24.49,41.25,10.49,
965,04/01/2022 18:33:29,24.14,42.41,10.59,
966,04/01/2022 18:38:29,23.91,42.81,10.53,
967,04/01/2022 18:43:29,23.65,42.08,10.02,
968,04/01/2022 18:48:29,23.27,43.77,10.27,
969,04/01/2022 18:53:29,23.00,45.19,10.51,
970,04/01/2022 18:58:29,22.62,45.79,10.36,
971,04/01/2022 19:03:29,22.07,46.53,10.10,
972,04/01/2022 19:08:29,21.47,47.43,9.84,
973,04/01/2022 19:13:29,20.94,48.55,9.71,
974,04/01/2022 19:18:29,20.53,49.85,9.72,
975,04/01/2022 19:23:29,20.05,51.63,9.81,
976,04/01/2022 19:28:29,19.56,52.39,9.57,
977,04/01/2022 19:33:29,19.14,53.50,9.49,
978,04/01/2022 19:38:29,18.53,55.39,9.44,
979,04/01/2022 19:43:29,17.92,58.63,9.72,
980,04/01/2022 19:48:29,17.43,59.35,9.43,
981,04/01/2022 19:53:29,17.05,59.56,9.13,
982,04/01/2022 19:58:29,16.82,60.73,9.21,
983,04/01/2022 20:03:29,16.66,58.37,8.47,
984,04/01/2022 20:08:29,16.59,60.15,8.85,
985,04/01/2022 20:13:29,16.37,59.27,8.43,
986,04/01/2022 20:18:29,16.06,61.25,8.62,
987,04/01/2022 20:23:29,15.82,61.49,8.44,
988,04/01/2022 20:28:29,15.52,60.84,8.00,
989,04/01/2022 20:33:29,15.31,63.43,8.43,
990,04/01/2022 20:38:29,15.07,62.70,8.02,
991,04/01/2022 20:43:29,14.77,63.28,7.87,
992,04/01/2022 20:48:29,14.52,65.32,8.11,
993,04/01/2022 20:53:29,14.15,65.55,7.81,
994,04/01/2022 20:58:29,13.79,67.53,7.90,
